Unnamed: 0,Emotion,Text,Clean_Text
17148,fear,"Giving the mouse hand puppet a gravelly, Michael Gambon-esque voice at Thanksgiving got mixed responses from young cousins. #Laughter",Giving mouse hand puppet gravelly Michael Gambonesque voice Thanksgiving got mixed responses young cousins #Laughter
7990,fear, for giving me high final project scores. Now to get A's on all my finals right....  ,giving high final project scores As finals right
33248,fear,can affect your reasoning. Even brave men can lose their #courage for a time if injured or exhausted.,affect reasoning brave men lose #courage time injured exhausted
28837,fear,Heard some ghost-like noise at night.,Heard ghostlike noise night
13332,fear,Not attempting something due to of #failure is the #surest way to be certain it doesn't get done. Do not fear failure.,attempting #failure #surest way certain done fear failure
30019,fear,and I'm gonna watch Smoldering Children. also my cat just jumped off the top of my fridge and I kind of wet myself. #ahsfx,Im gonna watch Smoldering Children cat jumped fridge kind wet myself #ahsfx
24552,fear,"Sinnita, this is priceless watching  I thought Gillian Mckeith was bad",Sinnita priceless watching thought Gillian Mckeith bad
12117,fear,I walk downstairs at Tri County and i look down and i see this spider as big as a quarter !! I freaked out and ran upstairs for sure ! ,walk downstairs Tri County look spider big quarter  freaked ran upstairs sure 
28447,fear,"“@RevRunWisdom not afraid of tomorrow, for I have seen yesterday and I love today #less”",“  afraid tomorrow seen yesterday love today #less”
31188,fear,I'm scared that she might not come back . ,Im scared come 
26070,fear,You know you're scared when you have every single light on in your apartment and don't even notice it! ,know scared single light apartment notice it
13369,fear,"&quot;@K_Slaugh_xoxo: : Until you have the courage to lose sight of the shore, you will not know the terror of being forever lost at sea.&quot;",quot  : courage lose sight shore know terror forever lost seaquot
18170,fear,"THE Italian writer Primo Levi died on 11 April 1987 , to the dismay of his readers . ",Italian writer Primo Levi died 11 April 1987  dismay readers 
5399,fear,"@tobymeyjesCM @Charlotte_Amy I had surf Sunday today in Muizenberg, South Africa. Got three hours on the waves in between shark alerts-",    surf Sunday today Muizenberg South Africa Got hours waves shark alerts
17508,fear,The problem isn't not knowing it's not wanting to find out ,problem knowing wanting find
24431,fear,The first time that I saw a dead person.  This was when I started my gross anatomy practicals.,time saw dead person started gross anatomy practicals
31886,fear, But there are only two more days until the bidding closes ! ,days bidding closes 
6037,fear,When I was to sit for my first entrance exam. I had fear of a possible failure.,sit entrance exam fear possible failure
34679,fear,"When my boyfriend was leaving to go home one night, I had a very deep sense of uneasiness and an unwarranted fear that I wouldn't see him again.",boyfriend leaving home night deep sense uneasiness unwarranted fear again
7835,fear,"Is it weird that I have a of typing in the wrong thing when I know I was typing too fast, and sent it w/o checking?",weird typing wrong thing know typing fast sent w/o checking
23266,fear,They simply could not understand why people in England were so worried . ,simply understand people England worried 
19969,fear,I Will Use You Till You Are Worth Nothing If You ME If You #RESPECT Me I Will Do Anything In My Power Not To Lose That,Use Till Worth #RESPECT Power Lose
2199,fear,I was afraid to walk through the forest one day when I dropped off the bus around 6.30 pm.,afraid walk forest day dropped bus 630 pm
9483,fear,The court expressed dismay that Wiltshire Social Services had called in a voluntary agency to help look after him . ,court expressed dismay Wiltshire Social Services called voluntary agency help look 
15908,fear,Asians driving around in vans in the Target parking lot. ,Asians driving vans Target parking lot
20916,fear,She nearly gasped with dismay at the shock that shivered down into her tummy . ,nearly gasped dismay shock shivered tummy 
10547,fear,If there were no  to hide behind I wonder if the  would cause some people to destroy themselves with ,hide wonder cause people destroy
7827,fear,"I should just say something NOW, because we won't be here forever ... take a chance, I see something I like and I want it &lt;3 ",NOW forever  chance like want lt3
8668,fear,O btw @FeaRHaleyBaby country accent is cute to me.. Just thought I'll let y'all know that .. ,btw   country accent cute me thought Ill let yall know 
7575,fear,"&quot;@RevRunWisdom: not afraid of tomorrow, for I have seen yesterday and I love today  #less&quot;",quot  afraid tomorrow seen yesterday love today #lessquot
22484,fear,This place is nothing but a breeding ground for hate. #sadness #Confusion #Alienation #Judgement,place breeding ground hate #sadness #Confusion #Alienation #Judgement
16078,fear,@Lucieiswild Fox dehumanizes the  movement much like a military dehumanizes the people of countries it invades. #hate #doublethink,  Fox dehumanizes movement like military dehumanizes people countries invades #hate #doublethink
26827,fear,Courage is knowing what not to fear. - Plato   ,Courage knowing fear  Plato
33457,fear,"“@RevRunWisdom: not afraid of tomorrow, for I have seen yesterday and I love today #less”",“  afraid tomorrow seen yesterday love today #less”
14186,fear,My Friend is on today's Factor anyone know how I can watch it in the UK?!!!!,Friend todays Factor know watch UK
19385,fear,You know that feeling you get before you make a decision that will effect the rest of your life? oh yeah its called ,know feeling decision effect rest life oh yeah called
22918,fear,@OfficialPWG was an AMAZING show. Thnx @JoeyRyanOnline @KILLSTEENKILL @daveyrichards83 @theChrisHero and everyone else 4 a great show!,  AMAZING show Thnx         4 great show
34080,fear,"While Grant was wakening the kids , he discovered to his dismay that most of the cubicles held four occupants , sleeping in bunk beds . ",Grant wakening kids  discovered dismay cubicles held occupants  sleeping bunk beds 
3883,fear,"Far from experiencing simple gratitude , such children will most likely feel terribly torn and anxious when faced with their foster parents ' offer of affection . ",Far experiencing simple gratitude  children likely feel terribly torn anxious faced foster parents  offer affection 
33717,fear,Kagan was deeply concerned that his access to the child was limited . ,Kagan deeply concerned access child limited 
31539,fear,"How in my wildest dreams am I going to get £14,000 to pay for my sister's fees before monday? As an entrepreneur?  #faith",wildest dreams going £14000 pay sisters fees monday entrepreneur #faith
30637,fear,Yes!  Wise words. Feel the and leap anyway. Do the thing you thought you couldn’t do.  via @Soulseedsforall #anxiety,Yes Wise words Feel leap anyway thing thought couldn’t do   #anxiety
24823,fear,"Suddenly , a wave of tiredness swept through her and she closed her eyes for a moment , during which the girl remained quiet , but visibly agitated and eager to be getting on with her work . ",Suddenly  wave tiredness swept closed eyes moment  girl remained quiet  visibly agitated eager getting work 
9868,fear,"We all have a  voice, a story;& duty to those silenced with fear& and misconception to stand, strong against tides of ",voice story duty silenced fear misconception stand strong tides
12389,fear,@SomeHighGirl @tntitansfan615 same reason people talk behind other peoples backs ,    reason people talk peoples backs
16799,fear,"The Government have expressed their horror at such attacks on the police , but they also need to act . ",Government expressed horror attacks police  need act 
28990,fear,"At times our biggest is not the one we can not fight,but the one we can fight.",times biggest fightbut fight
19808,fear,A lot of times we run from what God calls us to do because of ... Fear of the unknown &amp; discomfort...,lot times run God calls  Fear unknown amp discomfort
23576,fear, breeds and #excitement. Excitement pushes us forward and fear holds us back.  All good in the right proportion. #innovate,breeds #excitement Excitement pushes forward fear holds back good right proportion #innovate
9453,fear,"&quot;I have no fear, for fear is the little death that kills me over and over. Without fear, I die but once.&quot; ",quotI fear fear little death kills over fear die oncequot
3166,fear,drizzy... all time favorite song by him :) RT @bitemerosee: I think this is called venting?,drizzy time favorite song :) RT   think called venting
23552,fear,My mother had not come home at midnight.  She had forgotten to tell me about it.  I was very young and all alone at home.,mother come home midnight forgotten tell it young home
22789,fear,their are spies everywhere but the fruits are so big and the land have giants...but the lord told you to take the land but you have ,spies fruits big land giantsbut lord told land
4915,fear,Left alone in the biology building surrounded by empty buildings.,Left biology building surrounded buildings
5458,fear,My little sister is going to university next year. I'm terrified! @imisssaku cc: @ryanclassic @metricjulie ,little sister going university year Im terrified   cc:    
